userName,score,at,content
Pengguna Google,5,2/16/2022 9:26,"Baik perkenalkan saya @Eldy_Kurniawan Pertama kali kenal indodax, berawal dari coba-coba, dan uang yg digunakan untuk deposit pertama kali pun tanpa sepengetahuan ortu, dalam artian kalau bahasa kasar nya mencuri, dan pada pertama kali menggunakan hanya mengikut(FOMO),masa itu sangat sulit karena kalau lagi beruntung ya cuan,kalau nggak ya, rugi habis,emang sudah resiko FOMO sih,but karena banyaknya rugi, tapi mencoba untuk belajar teknikal sana-sini, dan alhamdulillah masih rugi) #8TahunIndodax"
Pengguna Google,5,2/16/2022 9:26,Terimakasih indodax telah hadir di hidupku.. #8TahunIndodax
Pengguna Google,5,2/16/2022 9:29,Risqibudinugroho indodax adalah aplikasi bikin cepet kaya #8TahunIndodax
Pengguna Google,5,2/16/2022 9:29,"@ahay_group: Top up mudah, trading mudah, tarik mudah, banyak fitur yang bantu banget dalam cuanisasi 🤭. Ini The best trading platform ever sih. Terlebih diawasi oleh bappebti jadi lebih tenang investasi. #8TahunIndodax"
Pengguna Google,4,2/16/2022 9:30,"pengguna setia exchange indodax dari 2019,ada bberapa bug2 kecil yang harus di perbaiki slain ini aman dan lancar2 aja,ohya sama fee depo dan wd sya rasa tmbah mahal boleh lah di kurangi untuk fee nya supaya member yg lain bisa stay di sini,saran aja sih terimakasihh. username:zeen09 #8Tahunindodax"
Pengguna Google,5,2/16/2022 9:30,"Menggunakan indodax sangat mudah dalam ber transaksi, dan sangat mudah untuk melihat atau menganalisis pasar User name: Wahyudin #8tahunindodax"
Pengguna Google,5,2/16/2022 9:30,"Belajar cryptocurrency dari Indodax, Coba-coba dengan dengan modal awal 150.000 dan sekarang alhamdulillah sudah punya lumayan banyak aset crypto, Mudah-mudahan jadi Sultan Milyader lewat aplikasi Indodax Mobile.. #8TahunIndodax"
Pengguna Google,5,2/16/2022 9:30,Sejak awal mengenal yang dinamakan crytpo tahun 2016 dompet crypto yang pertama kali saya gunakan saya kira indoda meskipun hanya sebagai dompet untuk menampung token yang recehan terutama bitcoin dari hasil mulung di faucet gratis. Dari tahun ke tahun saya belajar banyak dan mengenal beberapa koin dari indodax ini. Banyak hal yang menjadi proses dan kenangan dari mulai saldo yang masih kecil hanya sekian rupiah sampai terkumpul cukup rupiah wkwk. Maju terusss Username : Zhiexuan #8TahunIndodax
Pengguna Google,5,2/16/2022 9:31,"Aplikasi resmi bukan ilegal, yg mau invest jngn panjang cocok nih atau yg mau tarding asli disini tempatnya #8TahunIndodax"
Pengguna Google,5,2/16/2022 9:31,Mantap
Pengguna Google,5,2/16/2022 9:32,Username:khoireel03 Menurut saya indodax walet yg mntab untuk trade dan sangat aman untuk do pet crypto ayo buruan donlod dan selesaikan registrasi jgan sampek gak makek nyesel lu !!!!!!!!!!!!!!
Pengguna Google,5,2/16/2022 9:33,Sangat mobile digunakan #8TahunIndodax
Pengguna Google,5,2/16/2022 9:33,"Selama trading sudah setahun lebih, untuk pemula lebih mudah dipahami. Cocok untuk di sharing ke teman2 yg baru belajar trading crypto. Klo ada mode staking lebih mantap lg. Dua Jempol untuk indodax user M.R. Affandi #8TahunIndodax"
Pengguna Google,5,2/16/2022 9:34,Aplikasi nya bagus. Mudah di menggerti cara menggunakan nya Dan pengalaman peribadi pernah beli token.BTT.tapi lupa jual sewaktu redenominasi. Tapi meski token nya sudah tidak ada di daftar pasar. Tetap masih bisa di tarik ke Wallet yg lain. Keren dapotnatama #8TahunIndodax
Pengguna Google,5,2/16/2022 9:35,"Sekitar 4 tahun udah pakai indodax. Bisa meningkatkan taraf ekonomi rakyat Indonesia, sukses terus indodax #8TahunIndodax"
Pengguna Google,5,2/16/2022 9:37,"Indodax exheng terbaik,aman dan terpercaya di Indonesia, dengan fitur simpel,mudah dimengarti,jadi sangat cocok bagi pemula yang ingen perinvestasi didunia crypto sangat simpel dari deposit, trending dan penarikan ke rekening bank,Terima kasih indodax #8Tahunindodax"
Pengguna Google,5,2/16/2022 9:38,"Aplikasi mudah di pahami,fitur lengkap dari beda sama yang lain terdapat fitur live chat dan charting yang sangat berguna dan berbagai jenis koin pun tersedia. #8TahunIndodax"
Pengguna Google,5,2/16/2022 9:38,"Tiada hari yg selalu aku nanti hanya buat liatin kamu indodax , doa yg kupanjatkan hanya semoga hari ini bisa cuan terus cuan selamanya cuan #8th indodax TERBAIK 🌹❤️"
Pengguna Google,5,2/16/2022 9:39,"PENGALAMAN : saya sangat bersyukur waktu pertama kali download aplikasi INDODAX waktu itu saya butuh modal buat usaha, saya coba mengisi saldo lewat alfamart, sebesar 150 ribu dan saya membeli koin DOGE dengan harga doge Rp 800 tidak disangka DOGE naik sampai Rp 11000 dan saya cuan 1 juta lebih makasih indodax @arianto1801 #8tahunindodax"
Pengguna Google,3,2/16/2022 9:39,Semakin kesini Indodax semakin mahal untuk fee nya #8tahunindodax
Pengguna Google,5,2/16/2022 9:40,"Indodax exchange crypto Indonesia ter the best pokoknyaa 👍🏻👍🏻 deposit dan especially withdraw hanya dalam hitungan detik bisa via apa ajaa 👍🏻👍🏻 yg paling penting ada riwayat transaksi pembelian koin yg nga akan hilang bertahun taun, jadi kita tau beli koin kapanpun dan berapapun. Pokoknya reccomended banget invest crypto di Indodax. Makin sukses teruss kedepannya Indodax dan listing koin-koin nice projectt 👍🏻👍🏻👍🏻 #8TahunIndodax"
Pengguna Google,5,2/16/2022 9:41,Paten kali indodax bah rekomendasi kali ini untuk kalian yang baru mulai investasi banyak fitur nya yang menarik dan gampang untuk di mengerti metode deposit nya banyak pilihan nya bisa melalui virtual acount dan dompet digital lainnya bahkan bisa deposit di Alfamart atau Indomaret dan juga banyak juga pilihan coin nya Yang sudah terdaftar di babebti jadi aman deh mau investasi di indodax karena coin dan Token nya rekomendasi semua mulai dari top satu sampai top 100 ada semua #8TahunIndodax
Pengguna Google,5,2/16/2022 9:41,"Indodax platform krypto terbaik siiiih, ini adalah alasan saya kenapa menggunakan indodax sebagai platform dalam jual beli aset krypto selain transaksi yang sangat mudah di gunakan pee dalam withdraw pun juga bisa dikatakan sangat kecil. Thank you indodax, semoga kedepannya indodax menjadi platform terbaik anak bangsa yang diakui seluruh dunia. User: islahulumami #8TahunIndodax"
Pengguna Google,5,2/16/2022 9:43,MLJ55 #8TahunIndodax
Pengguna Google,5,2/16/2022 9:43,"Fiturnya sangat mudah, untuk depasite dan WD Juga banyak pilihan, (jaryanti ) #8TahunINDODAX"
Pengguna Google,3,2/16/2022 9:44,"Bintang 3 dulu min. Aplikasi sudah bagus, interface yang friendly sehingga mudah di pakai, namun server sering down jika coin yang trading sangat ramai sehingga yang tadinya profit jadi loss, jadi server secepatnya diatasi agar proses tradingnya lancar👍. Username : andiromahndani #8TahunIndodax"
Pengguna Google,5,2/16/2022 9:45,"Aplikasinya keren, fiturnya sangat banyak dan mudah dipahami untuk grafiknyapun selalu bergerak ini adalah aplikasi yang bermanfaat untuk nambah cuan kitab #8TahunIndodax"
Pengguna Google,5,2/16/2022 9:46,"Pertama kali investasi crypto saya menggunakan indodax. Aku sudah 5 bulan memakai indodax dan aplikasi ini paling mudah saya gunakan dan mudah dimengerti. Biaya fee top up nya juga murah, penyetoran nya juga mudah, dan untuk biaya withdraw nya walaupun agak mahal nggak masalah bagi saya. Semoga kedepannya aplikasi indodax selalu punya inovasi baru agar pengguna makin suka dan makin betah menggunakan indodax. Selamat ultah yg ke 8 Tahun Indodax🎉 Sukses selalu buat Indodax☺️ #8TahunIndodax"
Pengguna Google,5,2/16/2022 9:47,"Aplikasi pertama yg saya pake untuk transaksi kripto. Proses KYC, deposit, WD semuanya mudah & tidak butuh waktu yg lama. Pilihan koinnya pun sangat beragam. Selama ini gak ada masalah yg berarti, semoga ke depannya semakin baik lagi dalam segi apapun. Username:faizalzzz #8TahunIndodax"
Pengguna Google,5,2/16/2022 9:47,Solehudin2802 Alhamdulillah selama saya pake indodax sangat memudahkan aktivitas trading saya lebih simple dan fleksibel yang sangat memungkinkan untuk Cuan maximal Thanks indodax love #8Tahunindodax
Pengguna Google,5,2/16/2022 9:48,"Selamat untuk member indodax sahabat cuan semua,selamat #8TahunIndodax ,selama dengan indodax investasi aset crypto lebih mudah dan ama.salam #8TahunIndodax"
Pengguna Google,5,2/16/2022 9:48,"Apk nya keren,sangat mudah di gunakan... Fiturnya juga keren semoga ada update fitur baru yg keren keren. Dan mepermudah membeli koin koin cuan hehehehe... Sangat bermanfaat.... Sugiarto_#8tahunindodax"
Pengguna Google,5,2/16/2022 9:49,"User name :dian pertiwi .Udah lama pake indodax tapi belom pernah wd mudah""an bulan depan coin pada naik buat modal nikah 😊 #8tahunindodax trimakasih"
Pengguna Google,5,2/16/2022 9:49,"Di Indodax semua harapan dan cita-cita semoga terjemput, ingat jangan maruk nanti sangkut dan akhirnya jadi investor sampai muka mengkerut. ~ Rascell ~ #8TahunIndodax"
Pengguna Google,5,2/16/2022 9:50,"Saya sudah hampir 1 tahun menggunakan aplikasi indodax ini, sampai sekarang tidak pernah ada kendala saya apa pun, baik pada saat registrasi pertama kali, maupun dalam bertransaksi jual/beli crypto, dan baik dalam proses deposit/Wd. Saya sangat merekomendasikan bagi yang belum mendowloand apk ini silahkan di dowloand, karena apk ini sangat baik untuk melakukan transaksi jual/crypto. Dan harapan juga semoga di tambahkan fitur staking untuk koin apa apun, biar makin maju. #8Tahunindodax"
Pengguna Google,5,2/16/2022 9:50,"Rambatila# Di awal saya belajar trading ya di indodax sampai hari ini saya tetap trading diindodax, pelayanan kalau ada masalah selalu teratasi dg baik, maintenan juga terjadwal rutin jadi kita gak kaget, penarikan uang sekarang sangat cepat prosesnya. Pokoknya indodax buat saya segalanya karena saya mendapatkan profit dr sana setiap bulan cukup buat mencukupi kebutuhan keluarga saya. Saya sarankan buat yg blm pernah trading pilihlah diindodax. Saya siap berbagi pengalaman"
Pengguna Google,5,2/16/2022 9:50,"Puas banget si pake indodax, semuanya jadi mudah terimakasih indodax #8tahunindodax"
Pengguna Google,5,2/16/2022 9:51,"Awal mula trading tahun 2017, Dulu coin nya masih sedikit dan untuk trading masih di vip.bitcoin.co.id, makin kedepan semakin bagus, baik situs web YANG LEBIH KEKINIAN, mau pun di aplikasinya DI HP, dan gasfee nya tidak mahal seperti toko sebelah, selain itu pula indodax sangat selektif menjaga kepercayaan konsumen, tidak sembarangan melisning coin, bagi coin yang tidak memenuhi standar di delis, seperti SCC,PUNDI,VIDY DLL, #INDODAX BERJAYA #8tahunindodax , username: andrerikosadovi"
Pengguna Google,5,2/16/2022 9:54,"Username : LuckyAlfikri . Walapun saya kurang mengerti cara trading crypto tapi berkat menu indodax yang mudah di mengerti saya sedikit sedikit mulai terbiasa dan sudah mulai bisa untuk terus trading crypto di indodax,yahh lumayan sih walapun buat selingan, di tambah di saat saya masih sekolah saya sudah bisa ngasih ke orang tua saya walapun ngga banyak tapi lumayan lah hhe, Terima kasih indodax. #8TahunIndodax"
Pengguna Google,5,2/16/2022 9:54,the best #8TahunIndodax
Pengguna Google,5,2/16/2022 9:54,"Terimakasih indodax aplikasi trading yang terpercaya, mudah, cepat dan aman. Indodax yang terbaik 👍 #pranindyaannisa2 #8TahunIndodax"
Pengguna Google,5,2/16/2022 9:55,"Sukses selalu ya indodax, aplikasi trading paling mudah yang pernah saya coba sejak tahun lalu sampai sekarang tetap setia dengan indodax karna dari deposit, trading hingga withdraw benar-benar mudah. Apalagi banyak promo promo yang saya dapetin dari cashback ovo points dan lain lain 😁 Keren pokoknya, saya doakan dan berharap Indodax masih ada dan tetap ada sampai kapanpun ❤ #8TahunIndodax"
Pengguna Google,5,2/16/2022 9:55,"Aplikasi trading mantap sejak 2016 saya pertama kali menggunakan yang dulunya namanya bitcoin sampai berubah indodax, aman banget, terimakasih indodax #8Tahunindodax"
Pengguna Google,5,2/16/2022 9:55,"indodax paling keren, pelayanan yang diberikan selalu memuaskan. Customer service nya mantap-mantap dan fast respon. bagi saya sebagai pemula didunia trading sangat terbantu, apalagi selalu dikasih tau untuk market yang sedang,turun ataupun coin yang stabil. selalu jaya indodax. #8tahunindodax"
Pengguna Google,5,2/16/2022 9:55,"Exchanger pertama yg saya pakai dari awal saya terjun ke dunia crypto, mulai dari belajar trading, hold koin belajar sabar dan diuji mental. All about Indodax sampai skrg tetap setia. Alternatif untuk withdraw IDR saya selalu setia dgn partner resmi dari indodax untuk menghindari biaya penarikan yg tinggi. #8TahunIndodax Username : Gugun_02"
Pengguna Google,5,2/16/2022 9:56,Bagusssss
Pengguna Google,5,2/16/2022 9:58,"Untuk pertama kalinya belajar Crypto, dan Indodax sangat baik sekali dari semua pelayanan, aplikasi lancar dan semuanya Indodax menjadi yang terbaik di indonesia. Saya sangat merekomendasikan sekali untuk kalian berinvestasi di indodax. Maju terus indodax dan semakin sukses. Username: andri6678 #8TahunIndodax"
Pengguna Google,5,2/16/2022 9:58,"Aplikasi Indodax sangat bagus, deposit dan withdraw prosesnya sangat cepat, CS nya pun sangat ramah dan cepat menanggapi setiap keluhan membernya, pokoknya INDODAX IS THE BEST #8TahunIndodax User : sitonra"
Pengguna Google,5,2/16/2022 9:59,Terimakasih indodax banyak hal baru yang saya dapatkan #8tahunindodax username: Alvianto bayu nugroho
Pengguna Google,5,2/16/2022 10:00,"Sukses terus indodax, semoga pelayanan terhadap customer lebih bagus lagi. lebih selektif lagi terhadap aset aset koin yang di publish terutama koin yang mempunyai fundamental yang bagus sehingga meminimalisir kerugian yang di dapatkan para customer setia indodax. fee withdrawal semoga lebih murah lagi. #8tahunindodax"
Pengguna Google,5,2/16/2022 10:01,Sudah lama saya bersama indodax(sejak 2018).suka duka telah kita lalu bersama dari zaman ngumpulin Crypto di fauced. clud mining sampek sekarang btc harganya melambung tinggi. Saya berharap kita terus bersama. Saya sangat bersyukur menjadi member anda sampai sekarang... Basri7444 #8TahunIndodax
Pengguna Google,5,2/16/2022 10:02,"JADDY984 - update-an skrg sangat enak di lihat, lbh smooth aplg UI UX nya terlihat friendly. #8TahunIndodax"
Pengguna Google,5,2/16/2022 10:03,"Indodax mobile apps mempermudah saya dalam melakukan aktifitas jual beli crypto, syukur Alhamdulillah puji tuhan masih bisa mencari nafkah ditengah situasi pandemi seperti sekarang dengan melakukan trading dan investasi di indodax mobile apps, maju terus indodax terus lakukan pelayanan yang prima kepada semua member, Natahu #8Tahunindodax"
Pengguna Google,5,2/16/2022 10:03,"Rekomendasi Aplikasi trader buat pemula, mudah untuk menganalisis bagi pemula #8tahunindodax"
Pengguna Google,5,2/16/2022 10:04,Indodax mantap i
Pengguna Google,5,2/16/2022 10:04,Indodax sangat bagus dan terpecaya ngalir terus cuan saya #8Tahunindodax
Pengguna Google,1,2/16/2022 10:04,Jelek !!
Pengguna Google,5,2/16/2022 10:07,"Sangat puas dengan aplikasi indodax,,depo/withdraw cepat,keamanan akun ny juga mantap,,tiap ada masalah lagsung d respon dengan cepat tanggap sama customer serviceny,mantap lah. #yudi01 #8tahunindodax"
Pengguna Google,5,2/16/2022 10:07,"Keep Going and Success, sudarmaji1 #8TahunIndodax"
Pengguna Google,5,2/16/2022 10:08,Sudah 2 tahun menggunakan aplikasi ini dan sangat memuaskan baik dari segi deposit maupun WD. Terimakasih indodax.. Username: anggaf18 #8TahunIndodax
Pengguna Google,5,2/16/2022 10:08,Sukses terus indodax. I love you. The lucky #8tahunindodax
Pengguna Google,5,2/16/2022 10:09,"Sangat Menarik INDODAX, membuat trader selalu berdebar, analytic yg tidak bisa diprediksi, selalu penuh kejutan thanks you indodax username muhamad_abdul_karim #8TahunIndodax"
Pengguna Google,5,2/16/2022 10:10,Selama saya memakai apk indodak tidak pernah yang namanya menyesal atau rugi admin nya juga baik....pkoknya kalau ga pakai indodax rugi deh sumpah!!! #8TAHUNINDODAX
Pengguna Google,5,2/16/2022 10:10,"Dulu saya agak ribet ketika melakukan deposit ke indodax, tapi semenjak bisa Deposit & Penarikan via ovo saya semakin mudah melakukan transaksi dalam hitungan detik saja, Username : AIRT3H #8TahunIndodax #Indodax #AsetMasaDepan"
Pengguna Google,5,2/16/2022 10:12,"Aku tuh paling senang pakai Indodax mobile app. Aplikasinya bener-bener kekinian banget. Canggih bisa di setting jual beli crypto nya di aplikasi. Komplit banyak pilihannya, No ribet, praktis banget pokoknya!. Biayanya bersahabat banget, top up saldo bisa Rp. 10.000,- wuih asyiknya!. Aksesnya cepat, pokoknya puas pakai Indodax. Cuss buruan download!😘Username Indodax : wiyundawati #8TahunIndodax"
Pengguna Google,5,2/16/2022 10:13,"semenjak saya bermain di aplikasi indodax ini Alhamdulillah saya sudah tidak meminta uang lagi kepada orang tua, aplikasi ini bagus buat anak muda ys sedang mencari pekerjaan di era pandemi ini, anda bisa gunakan aplikasi ini sangat recommended banget pokonya. Username: Rian_igoy12 #8TahunIndodax"
Pengguna Google,5,2/16/2022 10:13,"Mantab indodax, benar2 terbukti dan bagus aplikasi nya, no kaleng2#8tahunindodax Zahwani"
Pengguna Google,5,2/16/2022 10:16,Alhamdulillah setelah mengenal crypto khususnya di aplikasi indodax hampir tiap minggu dapet cuan..🤭 Dan juga banyak edukasi mengenai crypto nya juga.. Jadi banyak belajar.. Dan tentunya dapat cuan.. Apalagi cuan nya rutin.. Makasih indodax🤗 Username daniwaduud #8TahunIndodax
Pengguna Google,5,2/16/2022 10:17,"Selama ini masih aman indodax lancar jaya saat saya melakukan trade,withdraw,maupun deposit aman.Ada kendala sebentar maklum karna penggunanya tidak sedikit. Semoga kedepan indodax selalu memberikan pelayanan terbaiknya sebagai platform trading #8TahunIndodax Abdul-rhm_27"
